id,brand,year,engine_size,value
id_40993,vw,2017,1700,12550
id_95428,vw,2017,1900,12450
id_19896,vw,2016,1500,12200
id_75419,ford,2011,2000,1200
id_38083,ford,2011,2200,3750
id_99766,ford,2014,3000,6450
id_30885,ford,2011,1600,1750
id_78089,kia,2015,800,4900
id_72019,vw,2014,1900,9400
id_40245,bmw,2012,3000,17100
id_31587,vw,2015,3600,13300
id_64031,ford,2009,2000,2000
id_11293,ford,2012,1400,2650
id_93124,kia,2009,1400,2750
id_22737,bmw,2016,3500,23650
id_63709,vw,2014,1500,7900
id_84697,bmw,2015,2300,19900
id_79556,ford,2014,1100,2300
id_57220,vw,2014,1200,6350
id_32208,vw,2012,3600,12200
id_57182,vw,2009,1500,3200
id_19739,vw,2012,1500,2300
id_43669,ford,2017,1400,8850
id_73974,vw,2011,1200,6050
id_33788,vw,2011,1700,7150
id_37190,vw,2015,1900,10250
id_30788,ford,2015,2000,8200
id_12951,ford,2016,2500,8800
id_38907,ford,2015,2200,4300
id_55485,kia,2012,800,2350
id_23067,bmw,2017,4500,32800
id_90330,ford,2017,1800,8950
id_73463,ford,2012,2000,4150
id_31762,vw,2012,1500,4950
id_7266,bmw,2011,3000,13150
id_74474,ford,2013,3000,6550
id_5336,bmw,2017,2500,21350
id_72757,ford,2013,2000,5900
id_29255,bmw,2015,4500,23800
id_56774,vw,2017,1900,13400
id_42438,vw,2008,3600,7050
id_74785,ford,2009,1400,2100
id_6705,kia,2015,1200,7100
id_89429,ferrari,2013,5000,55100
id_31907,bmw,2015,2300,16000
id_67042,vw,2013,3600,12150
id_72478,vw,2009,1900,4400
id_73561,kia,2008,1000,2400
id_32141,vw,2010,3600,7450
id_75102,vw,2012,1700,6800
id_3256,vw,2011,1200,3200
id_86666,vw,2017,1700,11150
id_89386,vw,2010,1900,7450
id_24119,bmw,2010,2500,10150
id_60606,vw,2009,2300,1800
id_89194,ford,2013,2000,5900
id_55297,vw,2008,2300,5800
id_22039,vw,2011,1500,4300
id_20849,vw,2014,1700,8100
id_80700,ford,2011,2000,3150
id_31740,vw,2011,3600,9050
id_88432,ford,2017,2200,10500
id_26585,kia,2008,1200,2400
id_5440,ford,2017,1100,8150
id_41046,kia,2009,1400,800
id_9051,kia,2013,800,2850
id_48967,kia,2011,1400,4450
id_99038,vw,2010,1700,7450
id_99507,bmw,2011,2500,11900
id_97549,bmw,2008,1800,3150
id_45690,vw,2014,1700,8850
id_61366,vw,2009,1900,3250
id_29634,vw,2011,1900,6150
id_49402,kia,2015,1200,5250
id_73110,bmw,2010,3000,15700
id_99306,bmw,2013,3000,14350
id_57464,vw,2014,2300,11700
id_48560,ford,2010,3000,1950
id_34766,bmw,2017,4500,27050
id_98106,ford,2016,2500,10450
id_62269,vw,2012,1900,4800
id_93958,bmw,2017,4000,35450
id_28084,bmw,2008,1800,8150
id_15549,ford,2013,2200,6500
id_47566,ford,2011,2000,1350
id_80432,bmw,2012,3500,13650
id_51328,bmw,2008,2500,9750
id_41616,bmw,2010,2300,4300
id_22600,vw,2017,3600,20450
id_78828,ford,2008,2000,2250
id_21771,ford,2012,2200,4000
id_31333,bmw,2012,2300,12350
id_54270,ford,2015,2000,8200
id_72488,ford,2011,1600,2500
id_46345,vw,2014,1200,4700
id_79303,vw,2011,1200,5600
id_96213,bmw,2012,2300,15450
id_58815,ford,2012,2200,3100
id_78009,ford,2008,1600,2250
id_57046,vw,2009,1900,5300
id_16413,ford,2017,1400,9000
id_19434,ford,2012,2500,3700
id_84320,vw,2015,1700,8350
id_37061,ford,2015,1400,4950
id_60098,vw,2015,1200,7250
id_3874,bmw,2017,3000,27250
id_54348,ford,2013,2000,5900
id_32833,vw,2011,1900,6300
id_54728,bmw,2008,4000,8700
id_55853,ford,2017,2000,10650
id_77565,ford,2014,1600,6050
id_85900,ford,2012,3000,4500
id_73420,vw,2013,2300,9050
id_54601,vw,2008,1200,650
id_62970,vw,2017,1500,8750
id_77801,vw,2016,2300,13200
id_45148,vw,2009,1200,4750
id_29970,vw,2011,1200,5050
id_83280,vw,2016,2300,14100
id_79768,ford,2012,1600,4250
id_59809,ford,2009,2200,2100
id_60188,ford,2008,1600,2250
id_97870,vw,2017,2300,15950
id_49484,bmw,2010,2500,5650
id_69858,ford,2015,1100,1750
id_40560,ford,2010,2500,3000
id_89803,vw,2017,1500,11350
id_4515,ferrari,2009,3600,59650
id_91640,bmw,2017,2500,23950
id_80882,vw,2014,1500,8600
id_68002,ford,2016,2000,10550
id_81679,ford,2013,1400,4250
id_56359,kia,2013,1400,4300
id_4528,vw,2009,1900,5150
id_35835,vw,2011,1700,7850
id_59962,ford,2016,2500,10350
id_94494,ford,2014,1400,4200
id_66037,bmw,2017,3500,35000
id_99893,ford,2012,2500,2650
id_67711,bmw,2015,3500,26150
id_18877,ford,2012,2000,3150
id_52384,bmw,2015,2500,11500
id_60361,ford,2015,2200,6000
id_22369,vw,2013,1200,4600
id_37682,ford,2009,2200,2100
id_50183,vw,2014,3600,12850
id_91639,ford,2017,1800,8200
id_48462,bmw,2016,1800,18000
id_21179,ford,2012,2500,4000
id_68846,ford,2017,1400,9000
id_69584,ford,2013,3000,8700
id_1795,vw,2008,2300,4550
id_37679,vw,2013,1500,9750
id_87210,ferrari,2013,3600,12250
id_65033,kia,2017,800,5700
id_45950,vw,2016,2300,12300
id_41842,ford,2012,2000,4950
id_64479,ford,2011,1100,1700
id_97645,bmw,2012,4000,15400
id_88779,vw,2010,2300,7450
id_86504,kia,2016,1100,6750
id_47481,ferrari,2013,5700,84850
id_83468,vw,2013,3600,11950
id_36263,ford,2009,2000,2800
id_98492,bmw,2008,4500,8650
id_52058,ford,2008,1600,2300
id_67740,bmw,2008,3500,7400
id_67774,bmw,2016,3000,16500
id_81876,kia,2013,800,3100
id_49808,ferrari,2012,5700,81400
id_90212,vw,2016,1200,9550
id_56834,bmw,2015,4500,27850
id_28073,bmw,2016,2300,17450
id_68049,bmw,2011,3000,10300
id_91326,kia,2014,800,3350
id_8195,vw,2015,3600,16200
id_33222,ferrari,2014,5000,79950
id_74858,vw,2010,1500,7500
id_13745,kia,2014,1200,6400
id_31616,ford,2009,1800,2100
id_89628,ford,2009,3000,2100
id_46822,bmw,2012,1800,9500
id_96542,ferrari,2008,4500,38100
id_26790,ford,2016,1600,7200
id_95545,vw,2008,1700,4300
id_89271,bmw,2015,3500,22650
id_97322,ford,2017,2000,11500
id_35804,ford,2013,1600,2650
id_87431,vw,2009,1900,2050
id_31157,kia,2015,1200,6950
id_95599,ford,2014,1800,6700
id_27992,ford,2016,2000,8600
id_44737,vw,2012,1700,6200
id_37352,bmw,2015,2300,20250
id_97219,kia,2011,1400,4400
id_87312,bmw,2014,3500,20900
id_34049,vw,2009,1200,2100
id_96118,ford,2011,1100,200
id_37801,ford,2012,2000,3900
id_34102,vw,2010,2300,7500
id_50722,vw,2013,1900,6600
id_24449,ford,2008,1800,2300
id_19666,vw,2013,1700,7150
id_28059,vw,2011,1500,4200
id_43026,vw,2008,3600,8250
id_43772,bmw,2010,3000,9750
id_1597,bmw,2012,1800,11800
id_23491,ford,2011,2500,2550
id_43366,vw,2012,1700,6800
id_15671,vw,2010,1700,7500
id_16809,vw,2017,1500,10250
id_20722,vw,2013,1900,9650
id_48747,ford,2011,1800,3850
id_60909,ford,2011,1400,1400
id_19111,bmw,2014,3500,15250
id_52510,ford,2017,1100,7300
id_16932,ford,2011,3000,900
id_805,ford,2014,2000,5000
id_11200,bmw,2016,2500,19300
id_45085,bmw,2013,3500,18900
id_95699,kia,2011,1200,4100
id_60885,ford,2017,2200,12250
id_93057,ford,2012,2500,2650
id_41107,kia,2013,800,3300
id_40758,ford,2009,2500,2100
id_34847,vw,2017,1500,11550
id_77973,ford,2013,1600,6100
id_13416,vw,2009,1900,800
id_47050,ford,2012,1400,2650
id_61001,ford,2016,3000,12900
id_76808,bmw,2012,4000,16100
id_30393,kia,2013,1200,4200
id_31506,ford,2016,2200,10150
id_12838,ford,2016,2000,10000
id_23004,ford,2015,1100,6450
id_40654,vw,2015,1200,8000
id_5155,ford,2009,2200,2100
id_70830,vw,2016,2300,13000
id_82817,ford,2015,2200,7250
id_42742,vw,2016,2300,12900
id_62024,vw,2012,1700,2850
id_44134,vw,2014,1900,9500
id_55585,ford,2009,3000,2100
id_42424,ferrari,2013,5700,69800
id_82470,ford,2016,2200,10600
id_5203,vw,2008,1700,2100
id_20813,vw,2016,1900,11350
id_24644,ford,2013,1600,3300
id_14779,bmw,2016,4500,26250
id_97893,vw,2013,1900,8500
id_2105,ford,2013,2000,5950
id_44528,vw,2012,1900,8400
id_42182,vw,2008,1500,5100
id_71722,vw,2017,1900,12000
id_40231,vw,2010,1900,7500
id_39955,ford,2016,2500,11500
id_1545,bmw,2012,4500,20800
id_45668,kia,2017,1400,11100
id_72836,bmw,2010,2500,1150
id_64195,vw,2014,2300,9300
id_74350,kia,2011,1400,3650
id_28692,bmw,2015,4000,19300
id_28407,kia,2014,1100,5600
id_81371,ford,2010,1400,950
id_18631,ferrari,2009,6200,41100
id_91628,ford,2010,1800,2100
id_69558,ford,2013,2500,5500
id_49315,bmw,2011,2300,9900
id_1285,ford,2014,2200,8150
id_91655,vw,2016,3600,16100
id_94335,ford,2013,3000,9000
id_12056,vw,2008,1500,5450
id_96518,vw,2016,3600,14850
id_26959,bmw,2011,2300,11350
id_15298,kia,2016,1000,6150
id_36069,bmw,2009,3500,6800
id_64490,vw,2012,1700,7750
id_68929,vw,2014,1700,8900
id_68805,kia,2013,800,3450
id_84554,ford,2017,3000,16600
id_79018,ford,2017,2200,13000
id_29719,ford,2015,1400,6500
id_64234,ford,2012,1600,2650
id_19219,ford,2015,1600,6050
id_15648,ford,2016,1100,6150
id_83618,vw,2016,2300,12850
id_22719,bmw,2009,4500,8750
id_44844,vw,2008,1500,3800
id_19004,ford,2011,1100,1550
id_58940,kia,2012,1400,5000
id_54438,ferrari,2008,4500,9100
id_13778,ford,2017,1800,10600
id_21661,ford,2017,1400,10200
id_28682,ford,2012,2200,2450
id_19950,bmw,2008,4500,10150
id_78361,ford,2011,1600,3250
id_11571,vw,2013,1700,6650
id_48680,vw,2012,1700,5550
id_33797,bmw,2011,2300,9350
id_48396,bmw,2015,4500,25250
id_85288,vw,2008,1700,4800
id_91877,vw,2017,1500,9850
id_68538,vw,2014,1500,7650
id_8766,ford,2011,2200,4700
id_69916,bmw,2008,2300,6400
id_21937,ford,2013,1800,2550
id_26143,vw,2011,1700,7950
id_53877,ford,2013,1600,3250
id_95588,ford,2017,1600,8400
id_29180,ford,2009,2200,3200
id_6253,vw,2013,1700,6900
id_45923,vw,2012,3600,8000
id_35091,bmw,2008,2300,7550
id_69972,ford,2009,1400,2450
id_78146,kia,2016,1200,6900
id_77748,bmw,2014,4500,20300
id_483,bmw,2012,3000,12350
id_79297,vw,2015,2300,10300
id_83170,ford,2016,2200,8750
id_52486,vw,2010,3600,7500
id_28835,bmw,2012,2500,14050
id_84835,ford,2009,1400,2100
id_93632,ferrari,2010,4500,69450
id_47301,ford,2009,1600,2600
id_89344,ford,2015,2000,8200
id_80557,bmw,2013,2300,11900
id_82442,vw,2014,2300,10300
id_84868,vw,2015,1500,9400
id_58963,vw,2009,1500,2500
id_43130,ford,2013,1800,2650
id_72897,vw,2010,3600,7500
id_42103,vw,2012,1700,650
id_77085,vw,2014,1700,8550
id_99646,ford,2013,1800,4650
id_25594,kia,2016,1200,9350
id_31609,vw,2017,1900,11300
id_71091,ferrari,2016,4500,92300
id_35884,ford,2014,1600,6450
id_16163,vw,2009,2300,6100
id_81004,bmw,2016,3500,22950
id_82643,vw,2010,2300,7500
id_41337,vw,2013,1200,6150
id_74637,ford,2016,1400,7000
id_44066,vw,2011,3600,10000
id_64599,vw,2014,1500,6800
id_76816,ford,2009,1400,2100
id_59975,vw,2011,1200,3350
id_70318,vw,2009,1700,4500
id_31120,ford,2012,2200,3750
id_72679,ford,2010,2000,3250
id_69880,kia,2011,1000,2000
id_84920,bmw,2010,4000,12700
id_55076,vw,2017,1200,10600
id_85232,bmw,2013,1800,12250
id_41220,ford,2017,1600,9850
id_39189,bmw,2016,3000,27800
id_88374,bmw,2016,2500,18000
id_59655,ford,2008,1600,2300
id_72986,vw,2016,1900,13200
id_34475,bmw,2010,2300,6000
id_48227,vw,2014,1900,11150
id_60364,bmw,2015,3500,18050
id_16672,bmw,2010,3500,2050
id_50174,bmw,2017,2500,18600
id_70731,kia,2011,1100,4450
id_25962,vw,2017,1200,9500
id_55315,vw,2012,1900,7750
id_89087,kia,2015,1400,6900
id_52329,bmw,2013,4000,20850
id_88,kia,2011,800,1250
id_76208,bmw,2009,3000,12100
id_35163,kia,2016,1400,7950
id_88869,vw,2017,1500,9600
id_94445,ford,2010,2000,600
id_23676,vw,2015,2300,9850
id_75204,ford,2013,3000,6400
id_84101,ford,2011,2200,3600
id_78934,bmw,2010,4500,11650
id_47611,bmw,2011,2500,11900
id_59587,vw,2008,2300,1900
id_7182,bmw,2013,1800,14700
id_31136,bmw,2013,4500,18950
id_77728,ford,2012,2200,2650
id_71432,vw,2010,1700,7500
id_90170,ford,2013,2200,4650
id_67041,ford,2008,2200,2300
id_11181,vw,2014,1900,11000
id_87526,bmw,2017,4500,31900
id_42036,ferrari,2014,4500,74850
id_48938,kia,2010,1000,1650
id_89025,vw,2010,1700,7500
id_29647,vw,2010,3600,7500
id_75112,vw,2017,2300,12950
id_93220,vw,2011,2300,2500
id_79375,kia,2008,1400,2400
id_87843,ford,2012,1100,3050
id_84905,kia,2016,1100,7300
id_69543,vw,2009,2300,7250
id_52018,vw,2017,3600,22800
id_76426,ford,2016,1400,7700
id_94311,vw,2012,1900,7750
id_30967,kia,2012,1200,3750
id_26804,kia,2012,800,850
id_65661,kia,2014,1200,6850
id_88566,kia,2012,1000,950
id_2929,bmw,2011,2300,9750
id_58699,ford,2016,2000,8900
id_16901,vw,2017,1700,10100
id_39940,bmw,2015,3500,26250
id_48588,vw,2009,1500,4250
id_29496,bmw,2011,4500,16300
id_24460,ferrari,2015,5000,116950
id_11914,vw,2009,1900,1650
id_25265,vw,2015,1700,8850
id_2299,bmw,2015,4000,20800
id_94427,vw,2015,1200,7600
id_25922,bmw,2016,3500,19350
id_71296,bmw,2008,2300,450
id_38353,kia,2015,1400,7600
id_81519,bmw,2011,2500,11550
id_86911,ford,2017,1400,8950
id_83518,kia,2017,800,6550
id_98563,bmw,2008,2300,1950
id_15656,bmw,2015,1800,17800
id_20815,vw,2009,1500,1900
id_29600,vw,2009,1700,6000
id_6595,vw,2011,1700,9500
id_98699,ford,2015,2200,7350
id_69043,ford,2008,2000,2300
id_41084,bmw,2013,4500,19550
id_45580,vw,2015,1200,8600
id_94833,bmw,2015,3000,21300
id_81280,vw,2016,2300,16600
id_46038,ford,2012,3000,7600
id_16179,ford,2014,1800,3350
id_51517,ford,2017,1600,9600
id_78924,vw,2013,1200,7350
id_85563,ford,2012,1100,2450
id_55881,vw,2012,1900,6800
id_44533,vw,2010,2300,7550
id_98174,ford,2010,2200,1400
id_42260,vw,2016,1500,10700
id_97491,kia,2014,1000,3200
id_41875,ford,2015,2500,9850
id_61434,bmw,2013,4000,15450
id_54992,ford,2015,1400,7500
id_82025,vw,2013,1500,5750
id_28877,bmw,2013,1800,12150
id_74478,vw,2011,1200,4400
id_68069,ford,2012,1800,2800
id_75149,kia,2017,800,6600
id_21671,bmw,2017,4500,29800
id_85214,kia,2014,1400,8600
id_35549,bmw,2017,4500,42150
id_80463,ford,2016,1800,9100
id_30192,ford,2015,1800,7350
id_94131,ford,2012,3000,5650
id_1207,bmw,2013,3000,19400
id_79640,kia,2013,1400,5000
id_31345,vw,2013,1700,9150
id_3091,kia,2016,1200,7350
id_28258,ford,2016,2500,9200
id_42140,ford,2011,2200,1850
id_13320,ford,2014,2200,6950
id_62993,ford,2012,2200,2650
id_57947,ford,2010,3000,350
id_86632,ford,2014,1600,5700
id_20783,vw,2015,2300,12450
id_17686,vw,2011,1200,6350
id_72636,vw,2011,1500,3500
id_12911,vw,2010,1500,7550
id_16983,vw,2015,1200,5800
id_64333,ford,2015,1800,6800
id_60221,ford,2013,1800,4850
id_80928,ford,2014,1600,6600
id_38701,vw,2016,3600,17250
id_40757,bmw,2014,4000,22900
id_86408,ford,2010,2200,3250
id_29227,bmw,2015,3000,18850
id_22058,bmw,2014,3500,18200
id_50822,vw,2010,2300,7550
id_48556,ford,2015,1800,6900
id_39888,bmw,2016,3000,18700
id_58614,vw,2010,3600,7550
id_93073,kia,2010,1000,2800
id_68899,bmw,2008,1800,6450
id_57445,ford,2013,1800,4800
id_86833,ford,2014,2000,5650
id_30130,kia,2012,1200,3000
id_15124,ford,2013,1800,3400
id_98500,ford,2013,2500,7100
id_1537,ford,2015,1400,5300
id_25064,vw,2008,1900,2650
id_80234,bmw,2016,2300,20350
id_83504,vw,2008,3600,8550
id_41184,kia,2013,1200,4550
id_13018,ford,2011,2500,3200
id_72669,ford,2013,1400,4850
id_34210,vw,2012,2300,11200
id_62416,bmw,2008,4500,9900
id_98161,vw,2014,1900,4800
id_1544,vw,2017,1200,11550
id_75365,vw,2008,2300,5000
id_67511,vw,2017,1700,11350
id_11160,ford,2010,1100,2850
id_31722,bmw,2015,2500,18000
id_30818,vw,2010,2300,7550
id_3126,vw,2014,2300,9800
id_93206,ford,2008,3000,2300
id_37233,bmw,2008,3500,6900
id_9923,vw,2008,1500,2850
id_41893,ford,2016,2500,11050
id_52112,ford,2013,1800,2650
id_23487,bmw,2015,2300,19800
id_26266,ford,2015,1100,4950
id_3888,ford,2009,3000,2100
id_39136,vw,2014,1200,9600
id_74675,vw,2016,1700,11800
id_16785,vw,2013,1700,6050
id_18117,bmw,2008,4000,11050
id_21211,ford,2010,1100,1300
id_78645,ford,2011,1100,1500
id_46701,ford,2011,1800,1600
id_19544,bmw,2015,3500,23600
id_12130,ford,2010,2500,1250
id_81014,kia,2012,1100,4250
id_43001,vw,2016,2300,13450
id_46909,ford,2015,1400,5450
id_38272,ford,2017,1400,10800
id_12123,ford,2016,1400,5150
id_71969,ferrari,2012,5700,93400
id_32859,vw,2015,3600,15800
id_19551,bmw,2015,2500,17650
id_23072,vw,2009,1700,3150
id_2453,bmw,2008,2300,850
id_92164,ford,2014,1100,4500
id_39056,bmw,2013,2500,15250
id_67449,vw,2009,1700,3200
id_85306,bmw,2016,3000,26100
id_42434,vw,2016,1700,10300
id_58490,ford,2012,1800,4850
id_92421,ford,2016,1400,8150
id_66623,ford,2015,1400,7650
id_77469,ford,2017,2000,9850
id_87252,vw,2015,2300,12450
id_94761,vw,2015,3600,17200
id_71796,ford,2015,2000,8200
id_56564,bmw,2014,4500,21800
id_36189,bmw,2015,1800,18250
id_3581,ford,2015,3000,9950
id_58007,ford,2015,1800,7350
id_7559,kia,2010,1400,1800
id_11218,ford,2014,1100,4800
id_23356,vw,2017,1500,8500
id_69952,vw,2016,1900,12350
id_67874,vw,2008,1900,1600
id_96761,bmw,2014,4500,20100
id_58358,vw,2011,1200,6000
id_8681,vw,2009,3600,7750
id_46056,kia,2014,1400,5750
id_52670,vw,2015,1900,11400
id_49851,kia,2008,1400,2400
id_49732,vw,2016,1200,10700
id_93119,bmw,2017,3500,31400
id_19840,vw,2016,1200,9000
id_84700,kia,2016,800,5450
id_97222,ford,2015,1800,4700
id_72128,ford,2013,1100,3600
id_11065,bmw,2012,3000,11800
id_81134,vw,2012,1200,3400
id_45771,ford,2011,1100,2250
id_15482,kia,2017,1200,9550
id_41372,vw,2011,1900,8450
id_60032,vw,2015,1900,11600
id_92967,ford,2013,3000,5350
id_95239,ford,2010,2500,1250
id_24317,vw,2015,1500,9400
id_44858,kia,2013,1400,5700
id_87052,ford,2016,2500,9850
id_26826,vw,2011,1900,4700
id_14311,ford,2009,2500,2100
id_77942,vw,2010,2300,7550
id_30045,ford,2011,3000,3700
id_35647,vw,2011,3600,8000
id_50023,vw,2015,1200,8300
id_53443,vw,2009,1700,5550
id_19026,vw,2013,1200,5450
id_93192,vw,2008,1500,2800
id_87928,bmw,2008,4500,8300
id_96733,kia,2009,1400,2550
id_2767,bmw,2010,3500,12100
id_89454,vw,2011,1900,2500
id_34682,ford,2017,2000,12600
id_16517,bmw,2012,4000,18750
id_13197,ford,2011,1800,2750
id_94879,vw,2013,2300,8100
id_77584,vw,2009,1500,300
id_44738,vw,2009,1500,4150
id_38150,vw,2009,1700,2400
id_29870,vw,2016,2300,13450
id_79344,vw,2009,1200,1650
id_62410,bmw,2008,2300,3600
id_85931,ford,2013,1800,4850
id_26550,vw,2014,1500,7350
id_15777,bmw,2014,1800,12800
id_78313,ford,2011,2200,3250
id_27597,ford,2016,1400,6250
id_62464,vw,2016,3600,12950
id_77371,bmw,2015,4000,27300
id_39686,ford,2015,1400,6000
id_20256,ford,2010,1400,1050
id_85150,ford,2011,1800,1450
id_43250,bmw,2017,4000,30500
id_54986,kia,2016,1400,7600
id_61401,ford,2017,1400,8750
id_52755,kia,2014,1200,5300
id_24959,ford,2014,2500,5600
id_24352,bmw,2010,3000,12950
id_45196,vw,2008,1700,1750
id_46933,ford,2011,2200,2350
id_52850,ford,2008,2000,2300
id_76071,bmw,2011,3000,13000
id_87863,bmw,2013,4500,19900
id_63892,ford,2014,2000,5250
id_15978,kia,2016,1400,8300
id_63579,vw,2015,3600,16300
id_5502,ford,2015,1400,5550
id_49361,ford,2012,2500,3800
id_5290,ford,2015,1800,8600
id_93182,ford,2010,2500,1050
id_38371,kia,2011,1100,3550
id_26686,ford,2013,1800,2900
id_10341,bmw,2011,4000,14250
id_26552,vw,2015,1900,10850
id_69309,ford,2017,1400,8000
id_28376,ford,2012,2500,2650
id_70138,ford,2016,1600,7700
id_79729,ford,2017,1800,10000
id_9455,ford,2012,1100,2650
id_92343,vw,2009,2300,4750
id_11271,ford,2009,2500,2900
id_30889,kia,2013,1200,6050
id_80864,ford,2016,2000,8850
id_79268,vw,2008,3600,6950
id_76547,ford,2017,3000,12750
id_92745,ford,2008,2200,2300
id_67276,vw,2011,1500,7400
id_39296,ford,2009,1100,2100
id_82661,kia,2017,1400,11200
id_34708,ford,2011,2200,4600
id_99879,ford,2012,1800,3800
id_52095,vw,2017,1900,12950
id_67247,vw,2013,1500,6950
id_45573,ford,2012,3000,5650
id_5082,vw,2014,3600,16700
id_86846,vw,2014,1900,7350
id_27318,ford,2008,2500,2300
id_33145,ford,2014,1600,6250
id_84212,vw,2012,1500,7400
id_92165,vw,2015,1700,10600
id_55260,ford,2015,1400,6700
id_42123,ford,2011,2000,1550
id_41272,bmw,2011,4000,13700
id_74234,kia,2014,1400,7650
id_13477,ford,2009,1100,2100
id_24078,kia,2017,1400,10750
id_77974,vw,2010,3600,7550
id_14774,ford,2010,2500,2900
id_3383,vw,2017,1500,12200
id_30407,bmw,2008,2300,3950
id_23151,bmw,2015,1800,17700
id_55526,bmw,2016,4000,31100
id_46756,bmw,2015,2300,19450
id_5506,ford,2010,2500,1700
id_10514,bmw,2015,4000,24650
id_92843,ford,2016,1800,7600
id_66469,vw,2013,1200,7450
id_14749,vw,2012,2300,7450
id_81536,ford,2009,3000,2100
id_48683,ford,2017,2200,10050
id_67007,ford,2015,3000,9800
id_77771,ford,2011,2500,3300
id_36652,vw,2010,1900,7550
id_73191,ford,2013,2000,5950
id_25226,ford,2017,1400,8300
id_13820,vw,2015,1200,7500
id_57872,ford,2017,2500,12350
id_12981,vw,2012,1500,4600
id_5806,vw,2008,2300,5850
id_43681,bmw,2017,3500,25200
id_61277,ford,2011,1100,1200
id_14636,ford,2009,2000,2100
id_85702,bmw,2011,3500,13200
id_32674,ford,2011,2500,3600
id_79837,vw,2011,1200,4400
id_42488,vw,2009,1500,5050
id_71655,vw,2013,2300,6450
id_26591,ford,2016,1100,5650
id_65206,ford,2016,1600,7750
id_62907,vw,2009,3600,4100
id_24922,vw,2010,3600,7600
id_78478,ford,2009,1800,2100
id_71330,ford,2009,2200,3400
id_66326,bmw,2008,4000,10900
id_97576,kia,2011,1100,1950
id_16306,vw,2013,1700,10150
id_51008,vw,2011,1900,5750
id_43679,ford,2015,1100,5800
id_77966,ford,2013,1800,4100
id_14034,ford,2010,1100,600
id_72568,vw,2016,1200,8400
id_99243,vw,2010,1900,7600
id_19611,ford,2013,1800,2650
id_67088,bmw,2016,4000,25000
id_15381,bmw,2015,3500,21050
id_42008,vw,2017,1900,12650
id_75520,bmw,2016,3500,24600
id_80069,bmw,2016,2300,22550
id_7230,vw,2017,2300,13250
id_19089,ford,2011,2500,2400
id_34122,vw,2016,3600,18350
id_79850,bmw,2010,2500,9650
id_58204,ford,2017,1800,10100
id_75702,vw,2008,1500,4050
id_36951,kia,2010,1400,5350
id_99857,kia,2014,800,1650
id_75253,vw,2010,1500,7600
id_26164,vw,2011,1700,8850
id_49367,vw,2013,1900,7600
id_29321,ford,2009,1800,3400
id_77373,bmw,2010,4500,12500
id_78259,ford,2012,2200,2650
id_79189,kia,2014,1000,4650
id_68313,vw,2013,1900,9150
id_8200,ford,2014,2000,3300
id_49175,ford,2011,1800,2850
id_41437,vw,2009,2300,6850
id_70015,kia,2011,1100,1650
id_19960,ford,2016,2000,9950
id_72976,vw,2013,1200,6800
id_56830,kia,2010,1100,1800
id_65239,vw,2011,1700,8550
id_68638,vw,2009,2300,650
id_39269,vw,2015,1900,10950
id_64424,bmw,2016,2500,22000
id_35392,kia,2012,1400,4550
id_36827,bmw,2011,2300,7950
id_55926,ford,2014,2200,5950
id_33397,vw,2017,2300,12650
id_98901,kia,2010,1400,4050
id_73020,ford,2012,1100,2650
id_96835,ford,2017,1100,7100
id_26069,vw,2014,1700,9000
id_75477,ford,2013,1400,4200
id_3902,kia,2011,1400,4400
id_42012,ford,2015,2200,5550
id_96418,ford,2015,1100,3400
id_66792,vw,2009,1500,3350
id_73877,vw,2011,3600,11300
id_39638,vw,2015,2300,11300
id_21638,kia,2015,1100,5600
id_2525,vw,2008,1700,2000
id_6973,ferrari,2015,3600,84950
id_18389,vw,2008,2300,2300
id_31301,ford,2009,2000,2700
id_44018,ford,2017,1100,9050
id_54600,ford,2009,2500,2150
id_20550,bmw,2017,1800,25350
id_52056,ford,2011,2000,3450
id_69849,kia,2014,800,4150
id_55450,bmw,2011,2500,13050
id_49886,kia,2015,1400,7250
id_97935,kia,2011,1100,650
id_17440,vw,2008,1500,1100
id_6900,ford,2009,1400,2150
id_84094,ford,2012,2000,2600
id_66097,ford,2017,1400,8600
id_43731,vw,2013,2300,4600
id_44565,kia,2013,1000,3400
